created_at,description,favourites_count,followers_count,friends_count,id,listed_count,location,name,profile_image_url,relationship,screen_name,source,statuses_count,url
Fri Oct 09 01:39:16 +0000 2015,"U.S. Ambassador to Mongolia, mother, wife, daughter, sister and mentor to future Foreign Service leaders.",2146,6312,429,3831370639,64,NA,Jennifer Z. Galt,http://pbs.twimg.com/profile_images/652305416689356800/3TilvV-5_normal.jpg,friend,USAmbMongolia,Asia_Foundation,5270,https://t.co/Au4lBVDwn9
Mon Oct 05 15:18:53 +0000 2009,The Twitter home of Columbia University's School of International and Public Affairs.,148,15329,796,80048596,533,"New York, NY",Columbia | SIPA,http://pbs.twimg.com/profile_images/714880823959400448/dnM9tUTW_normal.jpg,friend,ColumbiaSIPA,Asia_Foundation,19240,http://t.co/6f6y0PYKL3
Tue May 20 12:12:19 +0000 2008,Passionate connector who believes biz can be a force for good in the world. Refugee Supporter. Angel Investor. Writer. Doer. Philanthropist. Pup Lover.,108785,36331,995,14844272,2315,New York City/Brooklyn,Susan McPherson,http://pbs.twimg.com/profile_images/736362087685881856/irw7liR5_normal.jpg,friend,susanmcp1,Asia_Foundation,71899,https://t.co/2rP4URQ1HB
Fri May 14 08:33:16 +0000 2010,"Reporter on US -Asian affairs for The Associated Press. Formerly in Thailand, Pakistan and Afghanistan. Opinions are my own.",11,851,377,143745416,53,Washington DC,Matthew Pennington,http://pbs.twimg.com/profile_images/2207335288/Mat-mugshot_normal.jpg,friend,mattpenn_99,Asia_Foundation,784,
Sat Mar 23 16:44:33 +0000 2013,We are a global network of 11 child-focused development organizations working in more than 60  countries. https://t.co/d9tzxpfA8U,501,1675,922,1291922774,57,NA,ChildFund Alliance,http://pbs.twimg.com/profile_images/720687634238930945/RU03hztc_normal.jpg,friend,ChildFundAll,Asia_Foundation,3702,https://t.co/EjJkQB2E5p
Thu Apr 07 08:34:57 +0000 2016,"United Nations Climate Change Conference, Marrakech 7- 18 November 2016. Official Account.",475,34645,706,717994058111655936,638,Marrakech,COP22,http://pbs.twimg.com/profile_images/783803003929321473/LubVya3O_normal.jpg,friend,COP22,Asia_Foundation,9376,https://t.co/NQm7ROtLiB
Fri Apr 03 15:09:02 +0000 2009,Japan and Korea Editor @east_asia_forum; research associate at http://t.co/5mwlzCg271; PhD candidate @ANUCrawford,48,189,223,28581175,8,"Tokyo, Japan",Ben Ascione,http://pbs.twimg.com/profile_images/544257879511805952/0Dl9qxkU_normal.jpeg,friend,benasci1,Asia_Foundation,458,http://t.co/DU4PLyPSeg
Thu Jun 11 16:59:20 +0000 2015,"The SDG Philanthropy Platform enables strong #partnerships between #philanthropy, UN, govts, civil society, business, & social enterprises in achieving #SDGs",24086,4904,3727,3319300228,204,Global,SDG PP,http://pbs.twimg.com/profile_images/841636873927831552/e61X1Dl-_normal.jpg,friend,PhilSDGs,Asia_Foundation,3855,https://t.co/sqM4lTzJ79
Thu Oct 10 17:16:54 +0000 2013,Citiscope challenges the world’s urban leaders and city shapers to learn from each other. News coverage of city innovations and leadup to Habitat III.,1623,8241,532,1952210594,466,"Washington, D.C.",Citiscope,http://pbs.twimg.com/profile_images/378800000703534535/f704e0d5d744b030e8de4b3f8bdb3792_normal.png,friend,Citiscope,Asia_Foundation,7525,http://t.co/cFR4xgtUJc
Wed Dec 10 11:26:12 +0000 2014,"The World Urban Campaign, coordinated by @UNHABITAT, is the advocacy & partnership platform, designed to promote a positive vision for sustainable urbanization.",10183,8638,1506,2913585501,298,"Nairobi, Kenya",World Urban Campaign,http://pbs.twimg.com/profile_images/811848906782998528/S6JCvul8_normal.jpg,friend,urbancampaign,Asia_Foundation,6486,http://t.co/Cn7g8Uyqrk
Tue Mar 15 20:04:22 +0000 2011,"Senior Director, Global Philanthropy & Partnerships, @COF_. Proud Iowa native and @Wellesley alum. Formerly with @akf_usa.",2846,810,518,266776974,53,Washington D.C. ,Natalie Ross,http://pbs.twimg.com/profile_images/854758541038583813/83UsXtqz_normal.jpg,friend,nataliejoross,Asia_Foundation,1102,
Wed Mar 19 23:53:34 +0000 2014,Multimedia journalist | @Diplomat_APAC | pondering media ethics & biz models | pushing visual frontiers | @ucbsoj | Views my own |,970,473,719,2398601576,39,"Berkeley, CA",Peter Bittner,http://pbs.twimg.com/profile_images/530922739884769280/WsTnNlgt_normal.jpeg,friend,Peterswandering,Asia_Foundation,849,https://t.co/SF1OgrLeHO
Tue Feb 24 18:44:06 +0000 2015,"Darakht-e Danesh e-Library for Educators in Afghanistan provides open educational resources (OERs) in Dari, Pashto & English.

RTs don't imply endorsement.",70,321,354,3059756859,57,Afghanistan,Darakht-e Danesh,http://pbs.twimg.com/profile_images/570293519319711744/OAK0-muz_normal.png,friend,AfghanOERs,Asia_Foundation,1228,http://t.co/R6DrxeB8vm
Wed Mar 27 08:49:26 +0000 2013,All the News Without Fear or Favor,43,14310,12,1306925508,338,"Phnom Penh, Cambodia",The Cambodia Daily,http://pbs.twimg.com/profile_images/532807956790644736/9VFEP2KN_normal.jpeg,friend,cambodiadaily,Asia_Foundation,9426,http://t.co/Zn3uJvlHhz
Tue Jun 02 14:34:25 +0000 2009,"UN-Habitat, is the United Nations agency for human settlements. Improving the quality of urbanization results in better quality of life.",3103,64198,666,44128516,1400,"Nairobi, Kenya",UN-Habitat,http://pbs.twimg.com/profile_images/1826801212/Twitter-300px_normal.png,friend,UNHABITAT,Asia_Foundation,5443,http://t.co/yofCytxWux
Thu Jun 09 07:10:58 +0000 2011,Executive Director of UN-Habitat and Secretary-General of Habitat III. Also former Mayor of Barcelona. @UNHabitat @Habitat3UN,1211,8268,204,313799973,223,"Nairobi, Kenya",Joan Clos,http://pbs.twimg.com/profile_images/689139181344440320/qnnOhF8f_normal.jpg,friend,Joanclos,Asia_Foundation,1656,https://t.co/SWT1nl68rU
Tue Nov 16 15:09:00 +0000 2010,"Representative @UN_Women's Office for India, Bhutan, Maldives and Sri Lanka. Follow us @unwomenindia. Follows & RTs are not endorsements.",626,3351,511,216376331,84,"New Delhi, India",Rebecca Tavares,http://pbs.twimg.com/profile_images/810784434219687936/OLjENOg4_normal.jpg,friend,rebeccaunwomen,Asia_Foundation,3037,https://t.co/WcsowJ545z
Mon Jun 29 16:27:02 +0000 2015,"Habitat III is the United Nations Conference on Housing and Sustainable Urban Development to be held in Quito, Ecuador, on 17-20 October 2016.",275,19887,411,3350899475,311,NA,Habitat III,http://pbs.twimg.com/profile_images/615889769717825536/u13-gOX2_normal.jpg,friend,Habitat3UN,Asia_Foundation,2337,https://t.co/zYAclsX30W
Thu Jun 04 00:25:03 +0000 2009,"Director, Women's Empowerment Program, The Asia Foundation. Writer and activist for women's and girls' human rights + grass roots action for change.",250,834,439,44499804,41,San Francisco,Jane Sloane,http://pbs.twimg.com/profile_images/787519054789562368/xJQmLEkB_normal.jpg,friend,janeintheworld,Asia_Foundation,3233,http://t.co/Gn6wX3bK96
Sun Dec 28 00:45:48 +0000 2008,"Sustainability advocate; public transport fan; love walking, cycling, nature and bus/train journeys; strong interest in public sector institutions.",489,1081,4309,18418122,57,"Chennai, India",Akshay Mani,http://pbs.twimg.com/profile_images/2913615043/1c0fd7a5edf5cfd39854a3f9ac8218b6_normal.jpeg,friend,mani_akshay,Asia_Foundation,1661,
Wed Jul 27 13:21:34 +0000 2011,"Proud child of Dominica, UK and Commonwealth. QC. Former HM Attorney General. Secretary-General of the Commonwealth. Life is for living - be the change!",548,7797,493,343364405,188,The Commonwealth,Patricia Scotland QC,http://pbs.twimg.com/profile_images/1500073732/mw14836_normal.jpg,friend,PScotlandCSG,Asia_Foundation,10765,https://t.co/ijh3pPqNNr
Sun May 20 12:33:16 +0000 2012,"Minister of State for Foreign Affairs, People's Republic of Bangladesh. Member of Parliament. MBA from IBA, University of Dhaka.",1334,19396,317,585713901,39,"Dhaka, Bangladesh",Md. Shahriar Alam,http://pbs.twimg.com/profile_images/558564806282600448/XkjCImrR_normal.jpeg,friend,MdShahriarAlam,Asia_Foundation,1742,https://t.co/8qd94Taqk3
Sat Oct 18 20:29:37 +0000 2008,"U.S. Development Director at @SalzburgGlobal. Tracking #philanthropy in the US & China, Globally, Locally (DC) and for #AAPI. All views my own.",327,1295,983,16842959,77,"Washington, DC",Andy Ho,http://pbs.twimg.com/profile_images/656576309804605440/ydaD0JiV_normal.jpg,friend,andyho,Asia_Foundation,3491,http://t.co/9wId9jeucr
Mon Oct 06 09:30:46 +0000 2014,Official Twitter account of the President of the Republic of Croatia,119,34668,270,2809906864,174,Croatia,Kolinda GK,http://pbs.twimg.com/profile_images/619041819373010944/KkEpjV5A_normal.jpg,friend,KolindaGK,Asia_Foundation,468,http://t.co/pCuEYK0eIC
Thu Apr 07 02:59:46 +0000 2016,NA,2,10,105,717909703972421632,0,NA,Carmeneza,http://pbs.twimg.com/profile_images/717910777999396864/5iP8Ambr_normal.jpg,friend,carmeneza2016,Asia_Foundation,20,
Tue Jun 30 13:27:05 +0000 2009,"World Cares Center empowers communities through disaster response training, support, and coordination.",384,813,1304,52393417,46,"New York, NY",World Cares Center,http://pbs.twimg.com/profile_images/1321412653/FourIn1_Final_jpeg_normal.jpeg,friend,WorldCares,Asia_Foundation,2990,http://t.co/mtSpN6sOo8
Tue Sep 22 15:39:25 +0000 2009,Digital Comms for @devex • I have a passion for #Africa #diaspora #globaldev,2464,1379,1539,76363913,84,"Washington,DC",Carine Umuhumuza,http://pbs.twimg.com/profile_images/777214114271592448/9iKi2DAW_normal.jpg,friend,CarineUmu,Asia_Foundation,7916,
Mon Feb 27 16:46:29 +0000 2012,"USAID Policy, Planning & Learning posts on #globaldev policy, dev cooperation, program design, evaluation, #SDGs, more... https://t.co/wnwLDypbhU RT≠endrsmnt",1121,5612,542,506091711,178,"Washington, DC",USAID Policy,http://pbs.twimg.com/profile_images/722178822435708928/bZP-60ug_normal.jpg,friend,USAIDPolicy,Asia_Foundation,3901,http://t.co/Essd8LQMnO
Tue Mar 03 17:11:04 +0000 2015,"President, Charles Schwab Foundation; SVP @CharlesSchwab; Author; CFP. Helping you #Ownyourtomorrow through financial literacy. http://t.co/nswxFWPqQc",811,6950,306,3060174289,98,"San Francisco, CA",Carrie Schwab,http://pbs.twimg.com/profile_images/615918616152637440/p0VWezSQ_normal.jpg,friend,CarrieSchwab,Asia_Foundation,1515,http://t.co/LN7SmQkBWg
Thu Aug 28 13:23:46 +0000 2014,NA,52,112,174,2776435904,2,NA,Novil Wijesekara,http://pbs.twimg.com/profile_images/504987817273856002/W7LNwgFG_normal.jpeg,friend,Novilwije,Asia_Foundation,92,
Wed Nov 02 05:10:42 +0000 2011,“The best time to plant a tree was 20 years ago. The second best time is now.” – Chinese Proverb. [About - https://t.co/Vqm2ifAMC0],4269,5540,522,403205669,70,NA,Brabim Kumar,http://pbs.twimg.com/profile_images/630395838682914816/h4aLsZ0Y_normal.jpg,friend,brabimkumar,Asia_Foundation,5313,https://t.co/v0JORjMPlP
Mon Apr 20 16:26:56 +0000 2009,The International Budget Partnership collaborates with civil society to analyze and influence public budgets to reduce poverty and improve governance,459,6432,1088,33569853,322,"DC, Cape Town, Nairobi",Open Budgets,http://pbs.twimg.com/profile_images/466622286322081793/aiUhM_t9_normal.jpeg,friend,OpenBudgets,Asia_Foundation,5815,https://t.co/VfYPHvlUHo
Fri Jun 14 16:52:24 +0000 2013,Deputy Country Director - UNDP Philippines @UNDPPH @UNPhilippines,740,400,311,1516990316,21,Republic of the Philippines,Enrico Gaveglia,http://pbs.twimg.com/profile_images/833925089565429761/Mc7a2Nfk_normal.jpg,friend,enrico_gaveglia,Asia_Foundation,489,https://t.co/gbdACokpN4
Sat Mar 12 10:33:17 +0000 2011,NA,1,515,83,264720952,11,NA,Don Pathan,http://pbs.twimg.com/profile_images/3591691603/d76d08330374da334b8822c1029dbe00_normal.jpeg,friend,donpathanyala,Asia_Foundation,137,
Sat Jan 31 15:56:13 +0000 2009,Undertaking #conflict transformation projects and research. Founder of Global Coalition for #Conflict Transformation - @gcct_TC. #peacebuilding #peace,23,5992,3169,19819474,281,NA,TransConflict,http://pbs.twimg.com/profile_images/454369892842500096/TIurihkX_normal.jpeg,friend,TransConflict,Asia_Foundation,14653,http://t.co/20zSem9RTZ
Sat Dec 20 07:23:30 +0000 2008,Civic Engagement | Philanthropy | #SDGs | Digital Inclusion & Access,1688,7926,5240,18263241,765,Global,Ritu Sharma,http://pbs.twimg.com/profile_images/820288125599510528/xyCVBMIb_normal.jpg,friend,ritusharma1,Asia_Foundation,15660,
Sat May 28 04:53:49 +0000 2011,Young professional in international developmrnt w/ @UNFPA China #globaleducationfirst #Youth #AsiaDevFellows,19,46,126,306600494,0,"Beijing, People's Republic of China",Gaoshan,http://pbs.twimg.com/profile_images/775200158497640449/f0APOY71_normal.jpg,friend,GAOSHAN_JUNJIAN,Asia_Foundation,46,
Sun Dec 14 06:41:52 +0000 2008,Freelance photographer specializing in trying to make a living.,54,2564,1688,18113003,127,the world,Paula Bronstein,http://pbs.twimg.com/profile_images/759801900459892736/lE5ZvVlr_normal.jpg,friend,paulaphoto,Asia_Foundation,712,https://t.co/Pkn5Gskddg
Wed Apr 08 16:06:02 +0000 2009,United Nations Girls' Education Initiative - A partnership working toward ensuring gender equality in and through education.,3124,27291,12885,29748673,520,New York,UNGEI,http://pbs.twimg.com/profile_images/738859992862720002/ylEWGcOp_normal.jpg,friend,UNGEI,Asia_Foundation,7040,https://t.co/3Zk24qWQoh
Tue Sep 30 18:46:02 +0000 2014,Showing taxpayers how 1% of their taxes are spent | Official page of http://t.co/6RnCTcmCfG | Department of State managed,1775,2495,2661,2795941059,197,"Washington, D.C.",Foreign Assistance,http://pbs.twimg.com/profile_images/844174555216207873/jf19JqMd_normal.jpg,friend,ForeignAsst_gov,Asia_Foundation,4204,http://t.co/3srjXIqynd
Thu Sep 18 15:28:22 +0000 2014,Covering Myanmar / Burma for @amnesty. Tweets are my own. RT ≠ endorsement.,312,2238,908,2817208088,70,NA,Laura Haigh,http://pbs.twimg.com/profile_images/512626691097628672/Bm1BTU4N_normal.jpeg,friend,Lauraehaigh,Asia_Foundation,1344,https://t.co/a1AVDSSONl
Tue Jun 15 21:42:48 +0000 2010,#womenfastforward @EY_WFF https://t.co/B8yH6iSbAZ,1782,1468,406,156043455,82,Global,Gemma Williams,http://pbs.twimg.com/profile_images/622553442792402944/L1U8khba_normal.jpg,friend,GemmaWilliams_G,Asia_Foundation,2987,https://t.co/2zXztHMxM7
Wed Jul 08 12:40:13 +0000 2009,"Journalist @tr_foundation. Land & housing rights, gender. Ex-Bloomberg, FT, Reuters. Runner, reader, traveller.",1742,1906,1586,54882986,165,"Mumbai, India",Sceptical Scribe,http://pbs.twimg.com/profile_images/748045879790153728/pxxnFRL9_normal.jpg,friend,rinachandran,Asia_Foundation,28858,https://t.co/gSZI97ZHv1
Wed Jan 18 06:37:45 +0000 2012,Sexual violence is a global issue that requires evidence-based coordinated responses.  https://t.co/QbWB3hW8SE #SVRIForum2017,554,2551,2530,467196067,73,Global,SVRI,http://pbs.twimg.com/profile_images/1763458129/SVlogo_normal.jpg,friend,TheSVRI,Asia_Foundation,2920,http://t.co/fEuiP4qwYi
Fri Jul 20 17:34:21 +0000 2012,NPR's global health and development blog. Sign up for our weekly newsletter: https://t.co/zE91GT8x5k,3689,32607,2399,707512656,1066,"Washington, D.C.",NPR Goats & Soda,http://pbs.twimg.com/profile_images/707271210372087808/98xjNlz__normal.jpg,friend,NPRGoatsandSoda,Asia_Foundation,13256,http://t.co/fpi2bCbGPB
Sun Mar 22 00:33:15 +0000 2009,"global development editor/writer for @NPRGoatsandSoda. cartoonist, #kpop fan, maker of a #filipinofood coloring book, founder @runciblespoonDC. #filipinx",2982,3155,1351,25753805,177,"Washington, D.C. ",Malaka Gharib,http://pbs.twimg.com/profile_images/819382597121929220/WflE_D0F_normal.jpg,friend,MalakaGharib,Asia_Foundation,7646,https://t.co/oyqK3qBtmS
Sat Nov 29 15:30:48 +0000 2008,"Wellesley grad. Pakistani author & occasional NYT opinion writer. New novel ""Sleep"" forthcoming Delphinium Books 2018",7781,53333,988,17735875,674,Pakistan,Bina Shah,http://pbs.twimg.com/profile_images/863639759922528256/08Nz_TyW_normal.jpg,friend,BinaShah,Asia_Foundation,64653,https://t.co/GeVDiFHU43
Fri Oct 16 07:22:33 +0000 2009,"Southeast Asia correspondent, Thomson Reuters Foundation @AlertNet. Ex-@AFP, @malaysiakini. Views my own/RT not endorsement. Email: lihyi.beh@thomsonreuters.com",67,1930,578,82822903,73,"Jakarta, Indonesia ",Beh Lih Yi,http://pbs.twimg.com/profile_images/517713388198064129/7-tGzMbJ_normal.png,friend,behlihyi,Asia_Foundation,2920,https://t.co/gSZI97ZHv1
Thu Jul 31 03:19:40 +0000 2014,The official corporate handle for Alibaba Group.,3011,28653,2350,2694564780,372,NA,Alibaba Group,http://pbs.twimg.com/profile_images/697428254177755137/MotX_LDI_normal.jpg,friend,AlibabaGroup,Asia_Foundation,3066,http://t.co/aoxBxKocBo
Thu Jul 12 09:19:30 +0000 2007,Breaking news and features about Japan from the nation's most widely read English-language newspaper. 日本で一番読まれている英字新聞・ジャパンタイムズが発信する国内外ニュースと、様々なジャンルの特集記事。,2,242519,38,7424642,9337,Tokyo,The Japan Times,http://pbs.twimg.com/profile_images/847834126149341184/nm1vQRlC_normal.jpg,friend,japantimes,Asia_Foundation,129956,http://t.co/oBQkXT7eQ2
Mon Jul 22 00:09:39 +0000 2013,Ministry of Foreign Affairs and Trade. We act in the world to make New Zealanders safer and more prosperous.,151,2653,257,1611641605,93,"Wellington City, New Zealand",MFAT 🇳🇿,http://pbs.twimg.com/profile_images/747238518775177216/OGffM0EX_normal.jpg,friend,MFATgovtNZ,Asia_Foundation,1816,https://t.co/xwaAyhW8ZS
